0 ('/wemake_python_styleguide/visitors/ast/naming.py', 'module_initializer', '_VariableDef')
2251 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', 'visit_any_newline', 'token')
2252 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_space_before_open_paren', 'self')
2253 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_space_before_open_paren', 'token')
2254 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_line_starts_with_dot', 'self')
2255 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_line_starts_with_dot', 'token')
2256 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_line_comprise_carriage_return', 'self')
2257 ('/wemake_python_styleguide/visitors/tokenize/syntax.py', '_check_line_comprise_carriage_return', 'token')
2258 ('/wemake_python_styleguide/visitors/tokenize/statements.py', 'ExtraIndentationVisitor_class_initializer', '_ignored_tokens')
2259 ('/wemake_python_styleguide/visitors/tokenize/statements.py', 'ExtraIndentationVisitor_class_initializer', '_ignored_previous_token')
2260 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'WrongCommentVisitor_class_initializer', '_no_cover')
2261 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'WrongCommentVisitor_class_initializer', '_type_check')
2262 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'visit_comment', 'self')
2263 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'visit_comment', 'token')
2264 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_typed_ast', 'self')
2265 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_typed_ast', 'token')
2266 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_empty_doc_comment', 'self')
2267 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_empty_doc_comment', 'token')
2268 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_cover_comments', 'self')
2269 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_cover_comments', 'token')
2270 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_empty_comment', 'self')
2271 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_empty_comment', 'token')
2272 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_same_block', 'self')
2273 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_same_block', 'token')
2274 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_consecutive', '_is_consecutive_ret')
2275 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_consecutive', 'self')
2276 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_consecutive', 'prev_line_num')
2277 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'ShebangVisitor_class_initializer', '_shebang')
2278 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'ShebangVisitor_class_initializer', '_python_executable')
2279 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_executable_mismatch', 'self')
2280 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_executable_mismatch', 'token')
2281 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_executable_mismatch', 'is_shebang')
2282 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_valid_shebang', 'self')
2283 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_valid_shebang', 'token')
2284 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_first_comment', '_is_first_comment_ret')
2285 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_first_comment', 'self')
2286 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_first_comment', 'token')
2287 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_valid_shebang_line', '_is_valid_shebang_line_ret')
2288 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_valid_shebang_line', 'self')
2289 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_is_valid_shebang_line', 'token')
2290 ('/wemake_python_styleguide/visitors/tokenize/comments.py', 'NoqaVisitor_class_initializer', '_noqa_check')
2291 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_noqa', 'self')
2292 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_noqa', 'token')
2293 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_forbidden_noqa', 'self')
2294 ('/wemake_python_styleguide/visitors/tokenize/comments.py', '_check_forbidden_noqa', 'forbidden_noqa')
2295 ('/wemake_python_styleguide/compat/functions.py', 'get_assign_targets', 'get_assign_targets_ret')
2296 ('/wemake_python_styleguide/compat/functions.py', 'get_assign_targets', 'node')
2297 ('/wemake_python_styleguide/compat/functions.py', 'get_posonlyargs', 'get_posonlyargs_ret')
2298 ('/wemake_python_styleguide/compat/functions.py', 'get_posonlyargs', 'node')
2299 ('/wemake_python_styleguide/compat/nodes.py', 'NamedExpr_class_initializer', 'value')
2300 ('/wemake_python_styleguide/compat/nodes.py', 'NamedExpr_class_initializer', 'target')
2301 ('/wemake_python_styleguide/compat/nodes.py', 'Constant_class_initializer', 'value')
2302 ('/wemake_python_styleguide/compat/nodes.py', 'Constant_class_initializer', 'kind')
2303 ('/wemake_python_styleguide/compat/nodes.py', 'Constant_class_initializer', 's')
2304 ('/wemake_python_styleguide/compat/nodes.py', 'Constant_class_initializer', 'n')
2305 ('/wemake_python_styleguide/transformations/ast_tree.py', 'visit_ClassDef', 'self')
2306 ('/wemake_python_styleguide/transformations/ast_tree.py', 'visit_ClassDef', 'node')
2307 ('/wemake_python_styleguide/transformations/ast/enhancements.py', '_find_context', '_find_context_ret')
2308 ('/wemake_python_styleguide/logic/system.py', 'is_executable_file', 'is_executable_file_ret')
2309 ('/wemake_python_styleguide/logic/system.py', 'is_executable_file', 'filename')
2310 ('/wemake_python_styleguide/logic/system.py', 'is_windows', 'is_windows_ret')
2311 ('/wemake_python_styleguide/logic/walrus.py', 'get_assigned_expr', 'get_assigned_expr_ret')
2312 ('/wemake_python_styleguide/logic/walrus.py', 'get_assigned_expr', 'node')
2313 ('/wemake_python_styleguide/logic/tokens.py', 'split_prefixes', 'split_prefixes_ret')
2314 ('/wemake_python_styleguide/logic/tokens.py', 'split_prefixes', 'string')
2315 ('/wemake_python_styleguide/logic/tokens.py', 'get_comment_text', 'get_comment_text_ret')
2316 ('/wemake_python_styleguide/logic/tokens.py', 'get_comment_text', 'token')
2317 ('/wemake_python_styleguide/logic/walk.py', 'is_contained', 'is_contained_ret')
2318 ('/wemake_python_styleguide/logic/walk.py', 'is_contained', 'node')
2319 ('/wemake_python_styleguide/logic/walk.py', 'is_contained', 'to_check')
2320 ('/wemake_python_styleguide/logic/walk.py', 'get_closest_parent', 'get_closest_parent_ret')
2321 ('/wemake_python_styleguide/logic/walk.py', 'is_contained_by', 'is_contained_by_ret')
2322 ('/wemake_python_styleguide/logic/walk.py', 'is_contained_by', 'node')
2323 ('/wemake_python_styleguide/logic/walk.py', 'is_contained_by', 'container')
2324 ('/wemake_python_styleguide/logic/walk.py', 'get_subnodes_by_type', 'get_subnodes_by_type_ret')
2325 ('/wemake_python_styleguide/logic/walk.py', 'get_subnodes_by_type', 'node')
2326 ('/wemake_python_styleguide/logic/walk.py', 'get_subnodes_by_type', 'subnodes_type')
2327 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_num', 'node')
2328 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_signed_num', 'node')
2329 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_signed_num', 'unary_operators')
2330 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_complex', '_convert_complex_ret')
2331 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_complex', 'node')
2332 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_iterable', 'node')
2333 ('/wemake_python_styleguide/logic/safe_eval.py', '_convert_iterable', '_convert_iterable_ret')
2334 ('/wemake_python_styleguide/logic/safe_eval.py', 'literal_eval_with_names', 'literal_eval_with_names_ret')
2335 ('/wemake_python_styleguide/logic/safe_eval.py', 'literal_eval_with_names', 'node')
2336 ('/wemake_python_styleguide/logic/safe_eval.py', 'literal_eval_with_names', 'binary_operators')
2337 ('/wemake_python_styleguide/logic/nodes.py', 'is_literal', 'is_literal_ret')
2338 ('/wemake_python_styleguide/logic/nodes.py', 'is_literal', 'node')
2339 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_method', 'is_method_ret')
2340 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_method', 'function_type')
2341 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_all_arguments', 'get_all_arguments_ret')
2342 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_all_arguments', 'node')
2343 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_all_arguments', 'names')
2344 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_first_argument', 'is_first_argument_ret')
2345 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_first_argument', 'node')
2346 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_first_argument', 'name')
2347 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_first_argument', 'positional_args')
2348 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_generator', 'is_generator_ret')
2349 ('/wemake_python_styleguide/logic/tree/functions.py', 'is_generator', 'node')
2350 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_function_exit_nodes', 'get_function_exit_nodes_ret')
2351 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_function_exit_nodes', 'node')
2352 ('/wemake_python_styleguide/logic/tree/functions.py', 'get_function_exit_nodes', 'control_transfer_nodes')
2353 ('/wemake_python_styleguide/logic/tree/attributes.py', '_chained_item', '_chained_item_ret')
2354 ('/wemake_python_styleguide/logic/tree/attributes.py', '_chained_item', 'iterator')
2355 ('/wemake_python_styleguide/logic/tree/attributes.py', 'parts', 'parts_ret')
2356 ('/wemake_python_styleguide/logic/tree/attributes.py', 'parts', 'node')
2357 ('/wemake_python_styleguide/logic/tree/attributes.py', 'parts', 'iterator')
2358 ('/wemake_python_styleguide/logic/tree/variables.py', 'get_variable_name', 'get_variable_name_ret')
2359 ('/wemake_python_styleguide/logic/tree/variables.py', 'get_variable_name', 'node')
2360 ('/wemake_python_styleguide/logic/tree/variables.py', 'is_valid_block_variable_definition', 'is_valid_block_variable_definition_ret')
2361 ('/wemake_python_styleguide/logic/tree/variables.py', 'is_valid_block_variable_definition', 'node')
2362 ('/wemake_python_styleguide/logic/tree/variables.py', '_is_valid_single', '_is_valid_single_ret')
2363 ('/wemake_python_styleguide/logic/tree/variables.py', '_is_valid_single', 'node')
2364 ('/wemake_python_styleguide/logic/tree/keywords.py', 'returning_nodes', 'returning_nodes_ret')
2365 ('/wemake_python_styleguide/logic/tree/keywords.py', 'returning_nodes', 'node')
2366 ('/wemake_python_styleguide/logic/tree/keywords.py', 'returning_nodes', 'returns')
2367 ('/wemake_python_styleguide/logic/tree/keywords.py', 'returning_nodes', 'has_values')
2368 ('/wemake_python_styleguide/logic/tree/keywords.py', 'node_returns_bool_const', 'node_returns_bool_const_ret')
2369 ('/wemake_python_styleguide/logic/tree/keywords.py', 'node_returns_bool_const', 'node')
2370 ('/wemake_python_styleguide/logic/tree/keywords.py', 'node_returns_bool_const', 'is_return')
2371 ('/wemake_python_styleguide/logic/tree/keywords.py', 'is_simple_return', 'is_simple_return_ret')
2372 ('/wemake_python_styleguide/logic/tree/keywords.py', 'is_simple_return', 'body')
2373 ('/wemake_python_styleguide/logic/tree/keywords.py', 'next_node_returns_bool', 'next_node_returns_bool_ret')
2374 ('/wemake_python_styleguide/logic/tree/keywords.py', 'next_node_returns_bool', 'body')
2375 ('/wemake_python_styleguide/logic/tree/keywords.py', 'next_node_returns_bool', 'index')
2376 ('/wemake_python_styleguide/logic/tree/imports.py', 'ImportedObjectInfo_class_initializer', 'module')
2377 ('/wemake_python_styleguide/logic/tree/imports.py', 'ImportedObjectInfo_class_initializer', 'node')
2378 ('/wemake_python_styleguide/logic/tree/imports.py', 'get_import_parts', 'get_import_parts_ret')
2379 ('/wemake_python_styleguide/logic/tree/imports.py', 'get_import_parts', 'node')
2380 ('/wemake_python_styleguide/logic/tree/imports.py', 'is_vague_import', 'is_vague_import_ret')
2381 ('/wemake_python_styleguide/logic/tree/imports.py', 'is_vague_import', 'name')
2382 ('/wemake_python_styleguide/logic/tree/imports.py', 'is_vague_import', 'blacklisted')
2383 ('/wemake_python_styleguide/logic/tree/imports.py', 'is_nested_typing_import', 'is_nested_typing_import_ret')
2384 ('/wemake_python_styleguide/logic/tree/imports.py', 'is_nested_typing_import', 'parent')
2385 ('/wemake_python_styleguide/logic/tree/loops.py', '_does_loop_contain_node', '_does_loop_contain_node_ret')
2386 ('/wemake_python_styleguide/logic/tree/loops.py', '_does_loop_contain_node', 'loop')
2387 ('/wemake_python_styleguide/logic/tree/loops.py', '_does_loop_contain_node', 'to_check')
2388 ('/wemake_python_styleguide/logic/tree/loops.py', 'has_break', 'has_break_ret')
2389 ('/wemake_python_styleguide/logic/tree/loops.py', 'has_break', 'node')
2390 ('/wemake_python_styleguide/logic/tree/loops.py', 'has_break', 'break_nodes')
2391 ('/wemake_python_styleguide/logic/tree/stubs.py', 'is_stub', 'is_stub_ret')
2392 ('/wemake_python_styleguide/logic/tree/stubs.py', 'is_stub', 'node')
2393 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_stub_with_docstring', '_is_stub_with_docstring_ret')
2394 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_stub_with_docstring', 'node')
2395 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_stub_with_docstring', 'statements_in_body')
2396 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_stub_without_docstring', '_is_stub_without_docstring_ret')
2397 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_stub_without_docstring', 'node')
2398 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_ellipsis', '_is_ellipsis_ret')
2399 ('/wemake_python_styleguide/logic/tree/stubs.py', '_is_ellipsis', 'node')
2400 ('/wemake_python_styleguide/logic/tree/collections.py', 'normalize_dict_elements', 'normalize_dict_elements_ret')
2401 ('/wemake_python_styleguide/logic/tree/collections.py', 'normalize_dict_elements', 'node')
2402 ('/wemake_python_styleguide/logic/tree/collections.py', 'normalize_dict_elements', 'elements')
2403 ('/wemake_python_styleguide/logic/tree/collections.py', 'sequence_of_node', 'sequence_of_node_ret')
2404 ('/wemake_python_styleguide/logic/tree/collections.py', 'sequence_of_node', 'node_types')
2405 ('/wemake_python_styleguide/logic/tree/collections.py', 'sequence_of_node', 'sequence')
2406 ('/wemake_python_styleguide/logic/tree/collections.py', 'sequence_of_node', 'node_sequence')
2407 ('/wemake_python_styleguide/logic/tree/collections.py', 'first', 'first_ret')
2408 ('/wemake_python_styleguide/logic/tree/collections.py', 'first', 'sequence')
2409 ('/wemake_python_styleguide/logic/tree/collections.py', 'first', 'default')
2410 ('/wemake_python_styleguide/logic/tree/compares.py', '_Bounds_class_initializer', 'lower_bound')
2411 ('/wemake_python_styleguide/logic/tree/compares.py', '_Bounds_class_initializer', 'upper_bound')
2412 ('/wemake_python_styleguide/logic/tree/compares.py', 'get_similar_operators', 'get_similar_operators_ret')
2413 ('/wemake_python_styleguide/logic/tree/compares.py', 'get_similar_operators', 'operator')
2414 ('/wemake_python_styleguide/logic/tree/compares.py', '__init__', 'self')
2415 ('/wemake_python_styleguide/logic/tree/compares.py', '__init__', 'node')
2416 ('/wemake_python_styleguide/logic/tree/compares.py', 'is_valid', 'is_valid_ret')
2417 ('/wemake_python_styleguide/logic/tree/compares.py', 'is_valid', 'self')
2418 ('/wemake_python_styleguide/logic/tree/compares.py', 'is_valid', 'num_shared')
