0 ('/bokeh/layouts.py', '__iter__', '__iter___ret')
12725 ('/examples/plotting/file/airports_map.py', 'module_initializer', 'mq_tile_source')
12726 ('/examples/plotting/file/airports_map.py', 'module_initializer', 'carto')
12727 ('/examples/plotting/file/airports_map.py', 'module_initializer', 'mq')
12728 ('/examples/plotting/file/airports_map.py', 'module_initializer', 'div')
12729 ('/examples/plotting/file/airports_map.py', 'module_initializer', 'layout')
12730 ('/examples/plotting/file/slider.py', 'module_initializer', 'x')
12731 ('/examples/plotting/file/slider.py', 'module_initializer', 'y')
12732 ('/examples/plotting/file/slider.py', 'module_initializer', 'source')
12733 ('/examples/plotting/file/slider.py', 'module_initializer', 'plot')
12734 ('/examples/plotting/file/slider.py', 'module_initializer', 'amp_slider')
12735 ('/examples/plotting/file/slider.py', 'module_initializer', 'freq_slider')
12736 ('/examples/plotting/file/slider.py', 'module_initializer', 'phase_slider')
12737 ('/examples/plotting/file/slider.py', 'module_initializer', 'offset_slider')
12738 ('/examples/plotting/file/slider.py', 'module_initializer', 'callback')
12739 ('/examples/plotting/file/slider.py', 'module_initializer', 'layout')
12740 ('/examples/plotting/file/bar_colors.py', 'module_initializer', 'fruits')
12741 ('/examples/plotting/file/bar_colors.py', 'module_initializer', 'counts')
12742 ('/examples/plotting/file/bar_colors.py', 'module_initializer', 'source')
12743 ('/examples/plotting/file/bar_colors.py', 'module_initializer', 'p')
12744 ('/examples/plotting/file/file_input.py', 'module_initializer', 'file_input')
12745 ('/examples/plotting/file/file_input.py', 'module_initializer', 'para')
12746 ('/examples/plotting/file/file_input.py', 'module_initializer', 'callback')
12747 ('/examples/plotting/file/customjs_transform.py', 'datetime', 'x')
12748 ('/examples/plotting/file/customjs_transform.py', 'module_initializer', 'plot')
12749 ('/examples/plotting/file/customjs_transform.py', 'module_initializer', 'aapl_source')
12750 ('/examples/plotting/file/customjs_transform.py', 'module_initializer', 'goog_source')
12751 ('/examples/plotting/file/customjs_transform.py', 'module_initializer', 'v_func')
12752 ('/examples/plotting/file/customjs_transform.py', 'module_initializer', 'normalize')
12753 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'fruits')
12754 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'years')
12755 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'data')
12756 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'x')
12757 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'counts')
12758 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'source')
12759 ('/examples/plotting/file/bar_nested.py', 'module_initializer', 'p')
12760 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'df')
12761 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'inc')
12762 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'dec')
12763 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'w')
12764 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'TOOLS')
12765 ('/examples/plotting/file/candlestick.py', 'module_initializer', 'p')
12766 ('/examples/plotting/file/hatch_grid_band.py', 'module_initializer', 'x')
12767 ('/examples/plotting/file/hatch_grid_band.py', 'module_initializer', 'y')
12768 ('/examples/plotting/file/hatch_grid_band.py', 'module_initializer', 'p')
12769 ('/examples/plotting/file/hatch_grid_band.py', 'module_initializer', 'ticks')
12770 ('/examples/plotting/file/hatch_grid_band.py', 'module_initializer', 'labels')
12771 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'elements')
12772 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'colormap')
12773 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'data')
12774 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'mass_format')
12775 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'TOOLTIPS')
12776 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'p')
12777 ('/examples/plotting/file/custom_tooltip.py', 'module_initializer', 'legend')
12778 ('/examples/plotting/file/burtin.py', 'rad', 'mic')
12779 ('/examples/plotting/file/burtin.py', 'module_initializer', 'antibiotics')
12780 ('/examples/plotting/file/burtin.py', 'module_initializer', 'drug_color')
12781 ('/examples/plotting/file/burtin.py', 'module_initializer', 'gram_color')
12782 ('/examples/plotting/file/burtin.py', 'module_initializer', 'df')
12783 ('/examples/plotting/file/burtin.py', 'module_initializer', 'width')
12784 ('/examples/plotting/file/burtin.py', 'module_initializer', 'height')
12785 ('/examples/plotting/file/burtin.py', 'module_initializer', 'inner_radius')
12786 ('/examples/plotting/file/burtin.py', 'module_initializer', 'outer_radius')
12787 ('/examples/plotting/file/burtin.py', 'module_initializer', 'minr')
12788 ('/examples/plotting/file/burtin.py', 'module_initializer', 'maxr')
12789 ('/examples/plotting/file/burtin.py', 'module_initializer', 'a')
12790 ('/examples/plotting/file/burtin.py', 'module_initializer', 'b')
12791 ('/examples/plotting/file/burtin.py', 'module_initializer', 'big_angle')
12792 ('/examples/plotting/file/burtin.py', 'module_initializer', 'small_angle')
12793 ('/examples/plotting/file/burtin.py', 'module_initializer', 'p')
12794 ('/examples/plotting/file/burtin.py', 'module_initializer', 'angles')
12795 ('/examples/plotting/file/burtin.py', 'module_initializer', 'colors')
12796 ('/examples/plotting/file/burtin.py', 'module_initializer', 'labels')
12797 ('/examples/plotting/file/burtin.py', 'module_initializer', 'radii')
12798 ('/examples/plotting/file/burtin.py', 'module_initializer', 'xr')
12799 ('/examples/plotting/file/burtin.py', 'module_initializer', 'yr')
12800 ('/examples/plotting/file/burtin.py', 'module_initializer', 'label_angle')
12801 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'n')
12802 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'x')
12803 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'y')
12804 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'p')
12805 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'r')
12806 ('/examples/plotting/file/hexbin.py', 'module_initializer', 'bins')
12807 ('/examples/plotting/file/multi_legend.py', 'datetime', 'x')
12808 ('/examples/plotting/file/multi_legend.py', 'module_initializer', 'p')
12809 ('/examples/plotting/file/multi_legend.py', 'module_initializer', 'r')
12810 ('/examples/plotting/file/multi_legend.py', 'module_initializer', 'legend')
12811 ('/examples/plotting/file/tap.py', 'module_initializer', 'xx')
12812 ('/examples/plotting/file/tap.py', 'module_initializer', 'yy')
12813 ('/examples/plotting/file/tap.py', 'module_initializer', 'x')
12814 ('/examples/plotting/file/tap.py', 'module_initializer', 'y')
12815 ('/examples/plotting/file/tap.py', 'module_initializer', 'N')
12816 ('/examples/plotting/file/tap.py', 'module_initializer', 'inds')
12817 ('/examples/plotting/file/tap.py', 'module_initializer', 'radii')
12818 ('/examples/plotting/file/tap.py', 'module_initializer', 'colors')
12819 ('/examples/plotting/file/tap.py', 'module_initializer', 'TOOLS')
12820 ('/examples/plotting/file/tap.py', 'module_initializer', 'p')
12821 ('/examples/plotting/file/tap.py', 'module_initializer', 'cr')
12822 ('/examples/plotting/file/tap.py', 'module_initializer', 'tr')
12823 ('/examples/plotting/file/tap.py', 'module_initializer', 'tool')
12824 ('/examples/plotting/file/iris.py', 'module_initializer', 'colormap')
12825 ('/examples/plotting/file/iris.py', 'module_initializer', 'colors')
12826 ('/examples/plotting/file/iris.py', 'module_initializer', 'p')
12827 ('/examples/plotting/file/bar_sorted.py', 'module_initializer', 'fruits')
12828 ('/examples/plotting/file/bar_sorted.py', 'module_initializer', 'counts')
12829 ('/examples/plotting/file/bar_sorted.py', 'module_initializer', 'sorted_fruits')
12830 ('/examples/plotting/file/bar_sorted.py', 'module_initializer', 'p')
12831 ('/examples/plotting/file/range_tool.py', 'module_initializer', 'dates')
12832 ('/examples/plotting/file/range_tool.py', 'module_initializer', 'source')
12833 ('/examples/plotting/file/range_tool.py', 'module_initializer', 'p')
12834 ('/examples/plotting/file/range_tool.py', 'module_initializer', 'select')
12835 ('/examples/plotting/file/range_tool.py', 'module_initializer', 'range_tool')
12836 ('/examples/plotting/file/text.py', 'xs', 'cat')
12837 ('/examples/plotting/file/text.py', 'ys', 'cat')
12838 ('/examples/plotting/file/text.py', 'module_initializer', 'aligns')
12839 ('/examples/plotting/file/text.py', 'module_initializer', 'baselines')
12840 ('/examples/plotting/file/text.py', 'module_initializer', 'p')
12841 ('/examples/plotting/file/text.py', 'module_initializer', 'texts')
12842 ('/examples/plotting/file/text.py', 'module_initializer', 'renderers')
12843 ('/examples/plotting/file/text.py', 'module_initializer', 'i')
12844 ('/examples/plotting/file/text.py', 'module_initializer', 'r')
12845 ('/examples/plotting/file/text.py', 'module_initializer', 'slider')
12846 ('/examples/plotting/file/markers.py', 'module_initializer', 'p')
12847 ('/examples/plotting/file/markers.py', 'module_initializer', 'N')
12848 ('/examples/plotting/file/markers.py', 'module_initializer', 'y')
12849 ('/examples/plotting/file/markers.py', 'module_initializer', 'x')
12850 ('/examples/plotting/file/texas.py', 'module_initializer', 'palette')
12851 ('/examples/plotting/file/texas.py', 'module_initializer', 'counties')
12852 ('/examples/plotting/file/texas.py', 'module_initializer', 'county_xs')
12853 ('/examples/plotting/file/texas.py', 'module_initializer', 'county_ys')
12854 ('/examples/plotting/file/texas.py', 'module_initializer', 'county_names')
12855 ('/examples/plotting/file/texas.py', 'module_initializer', 'county_rates')
12856 ('/examples/plotting/file/texas.py', 'module_initializer', 'color_mapper')
12857 ('/examples/plotting/file/texas.py', 'module_initializer', 'data')
12858 ('/examples/plotting/file/texas.py', 'module_initializer', 'TOOLS')
12859 ('/examples/plotting/file/texas.py', 'module_initializer', 'p')
12860 ('/examples/plotting/file/brewer.py', 'stacked', 'df')
12861 ('/examples/plotting/file/brewer.py', 'stacked', 'df_top')
12862 ('/examples/plotting/file/brewer.py', 'stacked', 'df_bottom')
12863 ('/examples/plotting/file/brewer.py', 'stacked', 'df_stack')
12864 ('/examples/plotting/file/brewer.py', 'module_initializer', 'N')
12865 ('/examples/plotting/file/brewer.py', 'module_initializer', 'cats')
12866 ('/examples/plotting/file/brewer.py', 'module_initializer', 'df')
12867 ('/examples/plotting/file/brewer.py', 'module_initializer', 'areas')
12868 ('/examples/plotting/file/brewer.py', 'module_initializer', 'colors')
12869 ('/examples/plotting/file/brewer.py', 'module_initializer', 'x2')
12870 ('/examples/plotting/file/brewer.py', 'module_initializer', 'p')
12871 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'template')
12872 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'x')
12873 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'y')
12874 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'p0')
12875 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'p1')
12876 ('/examples/plotting/file/custom_layout.py', 'module_initializer', 'p2')
12877 ('/examples/plotting/file/bar_stacked_grouped.py', 'module_initializer', 'factors')
12878 ('/examples/plotting/file/bar_stacked_grouped.py', 'module_initializer', 'regions')
12879 ('/examples/plotting/file/bar_stacked_grouped.py', 'module_initializer', 'source')
12880 ('/examples/plotting/file/bar_stacked_grouped.py', 'module_initializer', 'p')
12881 ('/examples/plotting/file/custom_datetime_axis.py', 'module_initializer', 'df')
12882 ('/examples/plotting/file/custom_datetime_axis.py', 'module_initializer', 'inc')
12883 ('/examples/plotting/file/custom_datetime_axis.py', 'module_initializer', 'dec')
12884 ('/examples/plotting/file/custom_datetime_axis.py', 'module_initializer', 'p')
12885 ('/examples/plotting/file/css_classes.py', 'module_initializer', 'template')
12886 ('/examples/plotting/file/css_classes.py', 'module_initializer', 'p')
12887 ('/examples/plotting/file/css_classes.py', 'module_initializer', 'div1')
12888 ('/examples/plotting/file/css_classes.py', 'module_initializer', 'div2')
12889 ('/examples/plotting/file/bar_intervals.py', 'module_initializer', 'group')
12890 ('/examples/plotting/file/bar_intervals.py', 'module_initializer', 'source')
12891 ('/examples/plotting/file/bar_intervals.py', 'module_initializer', 'p')
12892 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'N')
12893 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'x')
12894 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'y')
12895 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'sizes')
12896 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'xpts')
12897 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'ypts')
12898 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'children')
12899 ('/examples/plotting/file/glyphs.py', 'module_initializer', 'p')
12900 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'x')
12901 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'y')
12902 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'TOOLS')
12903 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'div')
12904 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'opts')
12905 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'p1')
12906 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'p2')
12907 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'p3')
12908 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'p4')
12909 ('/examples/plotting/file/scatter_selection.py', 'module_initializer', 'layout')
12910 ('/examples/plotting/file/graphs.py', 'module_initializer', 'lats')
12911 ('/examples/plotting/file/graphs.py', 'module_initializer', 'lons')
12912 ('/examples/plotting/file/graphs.py', 'module_initializer', 'source')
12913 ('/examples/plotting/file/graphs.py', 'module_initializer', 'graph_layout')
12914 ('/examples/plotting/file/graphs.py', 'module_initializer', 'layout_provider')
12915 ('/examples/plotting/file/graphs.py', 'module_initializer', 'fig')
12916 ('/examples/plotting/file/graphs.py', 'module_initializer', 'r')
12917 ('/examples/plotting/file/graphs.py', 'module_initializer', 'hover')
12918 ('/examples/plotting/file/graphs.py', 'module_initializer', 'tap')
12919 ('/examples/plotting/file/bar_colormapped.py', 'module_initializer', 'fruits')
12920 ('/examples/plotting/file/bar_colormapped.py', 'module_initializer', 'counts')
12921 ('/examples/plotting/file/bar_colormapped.py', 'module_initializer', 'source')
12922 ('/examples/plotting/file/bar_colormapped.py', 'module_initializer', 'p')
12923 ('/examples/plotting/file/hover.py', 'module_initializer', 'TOOLS')
12924 ('/examples/plotting/file/hover.py', 'module_initializer', 'TOOLTIPS')
12925 ('/examples/plotting/file/hover.py', 'module_initializer', 'xx')
12926 ('/examples/plotting/file/hover.py', 'module_initializer', 'yy')
12927 ('/examples/plotting/file/hover.py', 'module_initializer', 'x')
12928 ('/examples/plotting/file/hover.py', 'module_initializer', 'y')
12929 ('/examples/plotting/file/hover.py', 'module_initializer', 'N')
12930 ('/examples/plotting/file/hover.py', 'module_initializer', 'inds')
12931 ('/examples/plotting/file/hover.py', 'module_initializer', 'radii')
12932 ('/examples/plotting/file/hover.py', 'module_initializer', 'colors')
